Timestamp,SimTime_s,Speed_kmh,RPM,Torque_Nm,Current_A,MaxCurrent_A,Power_W,Efficiency_pct,Throttle_pct,Battery_SOC_pct,Battery_Voltage_V,Battery_Current_A,Battery_Temp_C,Battery_Power_W,Battery_CRate,Battery_Energy_Wh,Motor_Temp_C,Lap,LapPosition_m,TotalDistance_m,TimeMultiplier
2026-02-03 22:39:36.712,0.05,0.00,0,0.000,0.00,0.00,0.0,82.5,0.0,100.00,58.80,0.00,25.0,0.0,0.000,1087.8,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:36.763,0.10,0.00,0,0.000,0.00,0.00,0.0,82.5,0.0,100.00,58.80,0.00,25.0,0.0,0.000,1087.8,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:36.811,0.15,0.00,0,0.000,0.00,0.00,0.0,82.5,0.0,100.00,58.80,0.00,25.0,0.0,0.000,1087.8,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:36.861,0.20,0.00,0,0.000,0.00,0.00,0.0,82.5,0.0,100.00,58.80,0.00,25.0,0.0,0.000,1087.8,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:36.912,0.25,0.00,0,0.000,0.00,0.00,0.0,82.5,0.0,100.00,58.80,0.00,25.0,0.0,0.000,1087.8,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:36.962,0.30,0.00,0,0.000,0.00,0.00,0.0,82.5,0.0,100.00,58.80,0.00,25.0,0.0,0.000,1087.8,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:37.012,0.35,0.00,0,0.000,0.00,0.00,0.0,82.5,0.0,100.00,58.80,0.00,25.0,0.0,0.000,1087.8,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:37.062,0.40,0.00,0,0.000,0.00,0.00,0.0,82.5,0.0,100.00,58.80,0.00,25.0,0.0,0.000,1087.8,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:37.111,0.45,0.00,0,0.000,0.00,0.00,0.0,82.5,0.0,100.00,58.80,0.00,25.0,0.0,0.000,1087.8,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:37.161,0.50,0.00,0,0.000,0.00,0.00,0.0,82.5,0.0,100.00,58.80,0.00,25.0,0.0,0.000,1087.8,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:37.211,0.55,0.01,0,2.880,6.00,0.00,0.0,83.1,0.0,100.00,58.50,6.00,25.0,351.0,0.286,1087.8,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:37.262,0.60,0.03,0,5.759,12.00,0.00,0.1,86.0,0.0,100.00,58.20,12.00,25.0,698.3,0.571,1087.8,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:37.312,0.65,0.06,0,8.635,17.99,0.00,0.4,87.8,0.0,100.00,57.90,17.99,25.0,1041.6,0.857,1087.8,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:37.362,0.70,0.12,1,11.503,23.97,0.00,1.2,87.7,0.0,100.00,57.60,23.97,25.0,1380.4,1.141,1087.8,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:37.412,0.75,0.18,2,13.405,27.93,0.00,2.4,87.3,0.0,99.99,57.40,27.93,25.0,1603.1,1.330,1087.7,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:37.462,0.80,0.24,3,13.387,27.89,0.00,3.7,87.4,0.0,99.99,57.40,27.89,25.0,1601.0,1.328,1087.7,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:37.511,0.85,0.30,4,13.368,27.85,0.00,5.0,87.4,0.0,99.99,57.41,27.85,25.0,1598.8,1.326,1087.7,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:37.561,0.90,0.37,4,13.350,27.81,0.00,6.3,87.5,0.0,99.99,57.41,27.81,25.0,1596.6,1.324,1087.7,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:37.612,0.95,0.43,5,13.332,27.77,0.00,7.5,87.5,0.0,99.99,57.41,27.77,25.0,1594.5,1.323,1087.6,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:37.662,1.00,0.49,6,13.313,27.74,0.00,8.8,87.6,0.0,99.98,57.41,27.74,25.0,1592.3,1.321,1087.6,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:37.712,1.05,0.55,7,13.295,27.70,0.00,10.0,87.6,0.0,99.98,57.41,27.70,25.0,1590.2,1.319,1087.6,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:37.762,1.10,0.61,8,13.277,27.66,0.00,11.3,87.6,0.0,99.98,57.41,27.66,25.0,1588.0,1.317,1087.6,22.0,0,0.0,0.0,1.0
2026-02-03 22:39:37.812,1.15,0.67,8,13.258,27.62,0.00,12.5,87.7,0.0,99.98,57.42,27.62,25.0,1585.9,1.315,1087.6,22.0,0,0.1,0.1,1.0
2026-02-03 22:39:37.861,1.20,0.73,9,13.240,27.58,0.00,13.8,87.7,0.0,99.98,57.42,27.58,25.0,1583.8,1.314,1087.5,22.0,0,0.1,0.1,1.0
2026-02-03 22:39:37.911,1.25,0.80,10,13.222,27.55,0.00,15.0,87.8,0.0,99.98,57.42,27.55,25.0,1581.6,1.312,1087.5,22.0,0,0.1,0.1,1.0
2026-02-03 22:39:37.962,1.30,0.86,11,13.204,27.51,0.00,16.2,87.8,0.0,99.97,57.42,27.51,25.0,1579.5,1.310,1087.5,22.0,0,0.1,0.1,1.0
2026-02-03 22:39:38.012,1.35,0.92,12,13.186,27.47,0.00,17.4,87.8,0.0,99.97,57.42,27.47,25.0,1577.4,1.308,1087.5,22.0,0,0.1,0.1,1.0
2026-02-03 22:39:38.062,1.40,0.98,12,13.167,27.43,0.00,18.6,87.9,0.0,99.97,57.42,27.43,25.0,1575.3,1.306,1087.4,22.0,0,0.1,0.1,1.0
2026-02-03 22:39:38.111,1.45,1.04,13,13.149,27.39,0.00,19.8,87.9,0.0,99.97,57.42,27.39,25.0,1573.1,1.305,1087.4,22.0,0,0.1,0.1,1.0
2026-02-03 22:39:38.161,1.50,1.10,14,13.131,27.36,0.00,21.0,88.0,0.0,99.97,57.43,27.36,25.0,1571.0,1.303,1087.4,22.0,0,0.1,0.1,1.0
2026-02-03 22:39:38.212,1.55,1.16,15,13.113,27.32,0.00,22.2,88.0,0.0,99.96,57.43,27.32,25.0,1568.9,1.301,1087.4,22.0,0,0.2,0.2,1.0
2026-02-03 22:39:38.262,1.60,1.22,16,13.095,27.28,0.00,23.4,88.0,0.0,99.96,57.43,27.28,25.0,1566.8,1.299,1087.4,22.0,0,0.2,0.2,1.0
2026-02-03 22:39:38.312,1.65,1.28,16,13.077,27.24,0.00,24.6,88.1,0.0,99.96,57.43,27.24,25.0,1564.7,1.297,1087.3,22.0,0,0.2,0.2,1.0
2026-02-03 22:39:38.362,1.70,1.34,17,13.059,27.21,0.00,25.7,88.1,0.0,99.96,57.43,27.21,25.0,1562.6,1.296,1087.3,22.0,0,0.2,0.2,1.0
2026-02-03 22:39:38.411,1.75,1.40,18,13.041,27.17,0.00,26.9,88.2,0.0,99.96,57.43,27.17,25.0,1560.5,1.294,1087.3,22.0,0,0.2,0.2,1.0
2026-02-03 22:39:38.462,1.80,1.46,19,13.024,27.13,0.00,28.0,88.2,0.0,99.96,57.44,27.13,25.0,1558.4,1.292,1087.3,22.0,0,0.3,0.3,1.0
2026-02-03 22:39:38.512,1.85,1.52,20,13.006,27.10,0.00,29.2,88.2,0.0,99.95,57.44,27.10,25.0,1556.3,1.290,1087.2,22.0,0,0.3,0.3,1.0
2026-02-03 22:39:38.562,1.90,1.58,20,12.988,27.06,0.00,30.3,88.3,0.0,99.95,57.44,27.06,25.0,1554.2,1.288,1087.2,22.0,0,0.3,0.3,1.0
2026-02-03 22:39:38.612,1.95,1.64,21,12.970,27.02,0.00,31.5,88.3,0.0,99.95,57.44,27.02,25.0,1552.1,1.287,1087.2,22.0,0,0.3,0.3,1.0
2026-02-03 22:39:38.661,2.00,1.70,22,12.952,26.98,0.00,32.6,88.4,0.0,99.95,57.44,26.98,25.1,1550.0,1.285,1087.2,22.0,0,0.3,0.3,1.0
2026-02-03 22:39:38.711,2.05,1.76,23,12.935,26.95,0.00,33.7,88.4,0.0,99.95,57.44,26.95,25.1,1547.9,1.283,1087.2,22.0,0,0.4,0.4,1.0
2026-02-03 22:39:38.762,2.10,1.82,24,12.917,26.91,0.00,34.8,88.4,0.0,99.95,57.45,26.91,25.1,1545.9,1.281,1087.1,22.0,0,0.4,0.4,1.0
2026-02-03 22:39:38.812,2.15,1.88,24,12.899,26.87,0.00,36.0,88.5,0.0,99.94,57.45,26.87,25.1,1543.8,1.280,1087.1,22.0,0,0.4,0.4,1.0
2026-02-03 22:39:38.862,2.20,1.94,25,12.882,26.84,0.00,37.1,88.5,0.0,99.94,57.45,26.84,25.1,1541.7,1.278,1087.1,22.0,0,0.4,0.4,1.0
2026-02-03 22:39:38.912,2.25,2.00,26,12.864,26.80,0.00,38.2,88.6,0.0,99.94,57.45,26.80,25.1,1539.6,1.276,1087.1,22.0,0,0.5,0.5,1.0
2026-02-03 22:39:38.961,2.30,2.06,27,12.846,26.76,0.00,39.3,88.6,0.0,99.94,57.45,26.76,25.1,1537.6,1.274,1087.1,22.0,0,0.5,0.5,1.0
2026-02-03 22:39:39.012,2.35,2.12,28,12.829,26.73,0.00,40.4,88.6,0.0,99.94,57.45,26.73,25.1,1535.5,1.273,1087.0,22.0,0,0.5,0.5,1.0
2026-02-03 22:39:39.062,2.40,2.18,28,12.811,26.69,0.00,41.4,88.7,0.0,99.93,57.45,26.69,25.1,1533.5,1.271,1087.0,22.0,0,0.6,0.6,1.0
2026-02-03 22:39:39.112,2.45,2.23,29,12.794,26.65,0.00,42.5,88.7,0.0,99.93,57.46,26.65,25.1,1531.4,1.269,1087.0,22.0,0,0.6,0.6,1.0
2026-02-03 22:39:39.162,2.50,2.29,30,12.776,26.62,0.00,43.6,88.8,0.0,99.93,57.46,26.62,25.1,1529.3,1.267,1087.0,22.0,0,0.6,0.6,1.0
2026-02-03 22:39:39.211,2.55,2.35,31,12.759,26.58,0.00,44.7,88.8,0.0,99.93,57.46,26.58,25.1,1527.3,1.266,1086.9,22.0,0,0.7,0.7,1.0
2026-02-03 22:39:39.262,2.60,2.41,31,12.741,26.54,0.00,45.7,88.8,0.0,99.93,57.46,26.54,25.1,1525.2,1.264,1086.9,22.0,0,0.7,0.7,1.0
2026-02-03 22:39:39.312,2.65,2.47,32,12.724,26.51,0.00,46.8,88.9,0.0,99.93,57.46,26.51,25.1,1523.2,1.262,1086.9,22.0,0,0.7,0.7,1.0
2026-02-03 22:39:39.362,2.70,2.53,33,12.706,26.47,0.00,47.8,88.9,0.0,99.92,57.46,26.47,25.1,1521.2,1.261,1086.9,22.0,0,0.8,0.8,1.0
2026-02-03 22:39:39.412,2.75,2.59,34,12.689,26.44,0.00,48.9,89.0,0.0,99.92,57.47,26.44,25.1,1519.1,1.259,1086.9,22.0,0,0.8,0.8,1.0
2026-02-03 22:39:39.461,2.80,2.64,35,12.672,26.40,0.00,49.9,89.0,0.0,99.92,57.47,26.40,25.1,1517.1,1.257,1086.8,22.0,0,0.8,0.8,1.0
2026-02-03 22:39:39.512,2.85,2.70,35,12.654,26.36,0.00,50.9,89.0,0.0,99.92,57.47,26.36,25.1,1515.1,1.255,1086.8,22.0,0,0.9,0.9,1.0
2026-02-03 22:39:39.562,2.90,2.76,36,12.637,26.33,0.00,52.0,89.1,0.0,99.92,57.47,26.33,25.1,1513.0,1.254,1086.8,22.0,0,0.9,0.9,1.0
2026-02-03 22:39:39.612,2.95,2.82,37,12.620,26.29,0.00,53.0,89.1,0.0,99.92,57.47,26.29,25.1,1511.0,1.252,1086.8,22.0,0,0.9,0.9,1.0
2026-02-03 22:39:39.662,3.00,2.88,38,12.603,26.26,0.00,54.0,89.1,0.0,99.91,57.47,26.26,25.1,1509.0,1.250,1086.8,22.0,0,1.0,1.0,1.0
2026-02-03 22:39:39.711,3.05,2.93,38,12.585,26.22,0.00,55.0,89.2,0.0,99.91,57.47,26.22,25.1,1507.0,1.249,1086.7,22.0,0,1.0,1.0,1.0
2026-02-03 22:39:39.762,3.10,2.99,39,12.568,26.18,0.00,56.0,89.2,0.0,99.91,57.48,26.18,25.1,1504.9,1.247,1086.7,22.0,0,1.1,1.1,1.0
2026-02-03 22:39:39.812,3.15,3.05,40,12.551,26.15,0.00,57.0,89.3,0.0,99.91,57.48,26.15,25.1,1502.9,1.245,1086.7,22.0,0,1.1,1.1,1.0
2026-02-03 22:39:39.862,3.20,3.11,41,12.534,26.11,0.00,58.0,89.3,0.0,99.91,57.48,26.11,25.1,1500.9,1.243,1086.7,22.0,0,1.2,1.2,1.0
2026-02-03 22:39:39.912,3.25,3.16,41,12.517,26.08,0.00,59.0,89.3,0.0,99.90,57.48,26.08,25.1,1498.9,1.242,1086.7,22.0,0,1.2,1.2,1.0
2026-02-03 22:39:39.961,3.30,3.22,42,12.500,26.04,0.00,60.0,89.4,0.0,99.90,57.48,26.04,25.1,1496.9,1.240,1086.6,22.0,0,1.2,1.2,1.0
2026-02-03 22:39:40.011,3.35,3.28,43,12.483,26.01,0.00,61.0,89.4,0.0,99.90,57.48,26.01,25.1,1494.9,1.238,1086.6,22.0,0,1.3,1.3,1.0
2026-02-03 22:39:40.062,3.40,3.34,44,12.466,25.97,0.00,61.9,89.5,0.0,99.90,57.48,25.97,25.1,1492.9,1.237,1086.6,22.0,0,1.3,1.3,1.0
2026-02-03 22:39:40.112,3.45,3.39,45,12.449,25.94,0.00,62.9,89.5,0.0,99.90,57.49,25.94,25.1,1490.9,1.235,1086.6,22.0,0,1.4,1.4,1.0
2026-02-03 22:39:40.162,3.50,3.45,45,12.432,25.90,0.00,63.9,89.5,0.0,99.90,57.49,25.90,25.1,1488.9,1.233,1086.5,22.0,0,1.4,1.4,1.0
2026-02-03 22:39:40.212,3.55,3.51,46,12.415,25.86,0.00,64.8,89.6,0.0,99.89,57.49,25.86,25.1,1486.9,1.232,1086.5,22.0,0,1.5,1.5,1.0
2026-02-03 22:39:40.261,3.60,3.56,47,12.398,25.83,0.00,65.8,89.6,0.0,99.89,57.49,25.83,25.1,1485.0,1.230,1086.5,22.0,0,1.5,1.5,1.0
2026-02-03 22:39:40.312,3.65,3.62,48,12.381,25.79,0.00,66.7,89.6,0.0,99.89,57.49,25.79,25.1,1483.0,1.228,1086.5,22.0,0,1.6,1.6,1.0
2026-02-03 22:39:40.362,3.70,3.68,48,12.364,25.76,0.00,67.7,89.7,0.0,99.89,57.49,25.76,25.1,1481.0,1.227,1086.5,22.0,0,1.6,1.6,1.0
2026-02-03 22:39:40.412,3.75,3.73,49,12.348,25.72,0.00,68.6,89.7,0.0,99.89,57.49,25.72,25.1,1479.0,1.225,1086.4,22.0,0,1.7,1.7,1.0
2026-02-03 22:39:40.462,3.80,3.79,50,12.331,25.69,0.00,69.5,89.8,0.0,99.89,57.50,25.69,25.1,1477.0,1.223,1086.4,22.0,0,1.7,1.7,1.0
2026-02-03 22:39:40.511,3.85,3.85,51,12.314,25.65,0.00,70.5,89.8,0.0,99.88,57.50,25.65,25.1,1475.1,1.222,1086.4,22.0,0,1.8,1.8,1.0
2026-02-03 22:39:40.561,3.90,3.90,51,12.297,25.62,0.00,71.4,89.8,0.0,99.88,57.50,25.62,25.1,1473.1,1.220,1086.4,22.0,0,1.8,1.8,1.0
2026-02-03 22:39:40.612,3.95,3.96,52,12.281,25.58,0.00,72.3,89.9,0.0,99.88,57.50,25.58,25.1,1471.1,1.218,1086.4,22.0,0,1.9,1.9,1.0
2026-02-03 22:39:40.662,4.00,4.01,53,12.264,25.55,0.00,73.2,89.9,0.0,99.88,57.50,25.55,25.1,1469.2,1.217,1086.3,22.0,0,2.0,2.0,1.0
2026-02-03 22:39:40.712,4.05,4.07,53,12.247,25.52,0.00,74.1,89.9,0.0,99.88,57.50,25.52,25.1,1467.2,1.215,1086.3,22.0,0,2.0,2.0,1.0
2026-02-03 22:39:40.762,4.10,4.13,54,12.231,25.48,0.00,75.0,90.0,0.0,99.88,57.51,25.48,25.1,1465.3,1.213,1086.3,22.0,0,2.1,2.1,1.0
2026-02-03 22:39:40.812,4.15,4.18,55,12.214,25.45,0.00,75.9,90.0,0.0,99.87,57.51,25.45,25.1,1463.3,1.212,1086.3,22.0,0,2.1,2.1,1.0
2026-02-03 22:39:40.861,4.20,4.24,56,12.198,25.41,0.00,76.8,90.1,0.0,99.87,57.51,25.41,25.1,1461.4,1.210,1086.3,22.0,0,2.2,2.2,1.0
2026-02-03 22:39:40.912,4.25,4.29,56,12.181,25.38,0.00,77.7,90.1,0.0,99.87,57.51,25.38,25.1,1459.4,1.208,1086.2,22.0,0,2.2,2.2,1.0
2026-02-03 22:39:40.962,4.30,4.35,57,12.164,25.34,0.00,78.6,90.1,0.0,99.87,57.51,25.34,25.1,1457.5,1.207,1086.2,22.0,0,2.3,2.3,1.0
2026-02-03 22:39:41.012,4.35,4.40,58,12.148,25.31,0.00,79.4,90.2,0.0,99.87,57.51,25.31,25.1,1455.5,1.205,1086.2,22.0,0,2.4,2.4,1.0
2026-02-03 22:39:41.062,4.40,4.46,59,12.131,25.27,0.00,80.3,90.2,0.0,99.87,57.51,25.27,25.1,1453.6,1.204,1086.2,22.0,0,2.4,2.4,1.0
2026-02-03 22:39:41.112,4.45,4.52,59,12.115,25.24,0.00,81.2,90.2,0.0,99.86,57.52,25.24,25.1,1451.7,1.202,1086.2,22.0,0,2.5,2.5,1.0
2026-02-03 22:39:41.161,4.50,4.57,60,12.099,25.21,0.00,82.0,90.3,0.0,99.86,57.52,25.21,25.1,1449.7,1.200,1086.1,22.0,0,2.6,2.6,1.0
2026-02-03 22:39:41.212,4.55,4.63,61,12.082,25.17,0.00,82.9,90.3,0.0,99.86,57.52,25.17,25.1,1447.8,1.199,1086.1,22.0,0,2.6,2.6,1.0
2026-02-03 22:39:41.262,4.60,4.68,62,12.066,25.14,0.00,83.7,90.4,0.0,99.86,57.52,25.14,25.1,1445.9,1.197,1086.1,22.0,0,2.7,2.7,1.0
2026-02-03 22:39:41.312,4.65,4.74,62,12.050,25.10,0.00,84.6,90.4,0.0,99.86,57.52,25.10,25.1,1444.0,1.195,1086.1,22.0,0,2.8,2.8,1.0
2026-02-03 22:39:41.361,4.70,4.79,63,12.033,25.07,0.00,85.4,90.4,0.0,99.86,57.52,25.07,25.1,1442.0,1.194,1086.1,22.0,0,2.8,2.8,1.0
2026-02-03 22:39:41.411,4.75,4.84,64,12.017,25.04,0.00,86.3,90.5,0.0,99.85,57.52,25.04,25.1,1440.1,1.192,1086.0,22.0,0,2.9,2.9,1.0
2026-02-03 22:39:41.462,4.80,4.90,64,12.001,25.00,0.00,87.1,90.5,0.0,99.85,57.53,25.00,25.1,1438.2,1.191,1086.0,22.0,0,3.0,3.0,1.0
2026-02-03 22:39:41.512,4.85,4.95,65,11.984,24.97,0.00,87.9,90.5,0.0,99.85,57.53,24.97,25.1,1436.3,1.189,1086.0,22.0,0,3.0,3.0,1.0
2026-02-03 22:39:41.562,4.90,5.01,66,11.968,24.93,0.00,88.8,90.6,0.0,99.85,57.53,24.93,25.1,1434.4,1.187,1086.0,22.0,0,3.1,3.1,1.0
2026-02-03 22:39:41.612,4.95,5.06,67,11.952,24.90,0.00,89.6,90.6,0.0,99.85,57.53,24.90,25.2,1432.5,1.186,1086.0,22.0,0,3.2,3.2,1.0
2026-02-03 22:39:41.661,5.00,5.12,67,11.936,24.87,0.00,90.4,90.6,0.0,99.85,57.53,24.87,25.2,1430.6,1.184,1085.9,22.0,0,3.2,3.2,1.0
2026-02-03 22:39:41.712,5.05,5.17,68,11.920,24.83,0.00,91.2,90.7,0.0,99.84,57.53,24.83,25.2,1428.7,1.183,1085.9,22.0,0,3.3,3.3,1.0
2026-02-03 22:39:41.762,5.10,5.23,69,11.904,24.80,0.00,92.0,90.7,0.0,99.84,57.53,24.80,25.2,1426.8,1.181,1085.9,22.0,0,3.4,3.4,1.0
2026-02-03 22:39:41.812,5.15,5.28,70,11.888,24.77,0.00,92.8,90.8,0.0,99.84,57.54,24.77,25.2,1424.9,1.179,1085.9,22.0,0,3.4,3.4,1.0
2026-02-03 22:39:41.862,5.20,5.33,70,11.872,24.73,0.00,93.6,90.8,0.0,99.84,57.54,24.73,25.2,1423.0,1.178,1085.9,22.0,0,3.5,3.5,1.0
2026-02-03 22:39:41.911,5.25,5.39,71,11.855,24.70,0.00,94.4,90.8,0.0,99.84,57.54,24.70,25.2,1421.1,1.176,1085.8,22.0,0,3.6,3.6,1.0
2026-02-03 22:39:41.962,5.30,5.44,72,11.839,24.67,0.00,95.2,90.9,0.0,99.84,57.54,24.67,25.2,1419.2,1.175,1085.8,22.0,0,3.7,3.7,1.0
2026-02-03 22:39:42.012,5.35,5.49,72,11.823,24.63,0.00,96.0,90.9,0.0,99.83,57.54,24.63,25.2,1417.4,1.173,1085.8,22.0,0,3.8,3.8,1.0
2026-02-03 22:39:42.062,5.40,5.55,73,11.808,24.60,0.00,96.8,90.9,0.0,99.83,57.54,24.60,25.2,1415.5,1.171,1085.8,22.0,0,3.8,3.8,1.0
2026-02-03 22:39:42.112,5.45,5.60,74,11.792,24.57,0.00,97.5,91.0,0.0,99.83,57.54,24.57,25.2,1413.6,1.170,1085.8,22.0,0,3.9,3.9,1.0
2026-02-03 22:39:42.162,5.50,5.66,75,11.776,24.53,0.00,98.3,91.0,0.0,99.83,57.54,24.53,25.2,1411.7,1.168,1085.7,22.0,0,4.0,4.0,1.0
2026-02-03 22:39:42.212,5.55,5.71,75,11.760,24.50,0.00,99.1,91.0,0.0,99.83,57.55,24.50,25.2,1409.9,1.167,1085.7,22.0,0,4.1,4.1,1.0
2026-02-03 22:39:42.262,5.60,5.76,76,11.744,24.47,0.00,99.8,91.1,0.0,99.83,57.55,24.47,25.2,1408.0,1.165,1085.7,22.0,0,4.1,4.1,1.0
2026-02-03 22:39:42.312,5.65,5.82,77,11.728,24.43,0.00,100.6,91.1,0.0,99.82,57.55,24.43,25.2,1406.1,1.164,1085.7,22.0,0,4.2,4.2,1.0
2026-02-03 22:39:42.362,5.70,5.87,77,11.712,24.40,0.00,101.3,91.2,0.0,99.82,57.55,24.40,25.2,1404.3,1.162,1085.7,22.0,0,4.3,4.3,1.0
2026-02-03 22:39:42.411,5.75,5.92,78,11.697,24.37,0.00,102.1,91.2,0.0,99.82,57.55,24.37,25.2,1402.4,1.160,1085.6,22.0,0,4.4,4.4,1.0
2026-02-03 22:39:42.462,5.80,5.97,79,11.681,24.34,0.00,102.8,91.2,0.0,99.82,57.55,24.34,25.2,1400.6,1.159,1085.6,22.0,0,4.5,4.5,1.0
2026-02-03 22:39:42.512,5.85,6.03,79,11.665,24.30,0.00,103.6,91.3,0.0,99.82,57.55,24.30,25.2,1398.7,1.157,1085.6,22.0,0,4.6,4.6,1.0
2026-02-03 22:39:42.562,5.90,6.08,80,11.649,24.27,0.00,104.3,91.3,0.0,99.82,57.56,24.27,25.2,1396.9,1.156,1085.6,22.0,0,4.6,4.6,1.0
2026-02-03 22:39:42.611,5.95,6.13,81,11.634,24.24,0.00,105.0,91.3,0.0,99.82,57.56,24.24,25.2,1395.0,1.154,1085.6,22.0,0,4.7,4.7,1.0
2026-02-03 22:39:42.661,6.00,6.19,82,11.618,24.20,0.00,105.8,91.4,0.0,99.81,57.56,24.20,25.2,1393.2,1.153,1085.6,22.0,0,4.8,4.8,1.0
2026-02-03 22:39:42.712,6.05,6.24,82,11.602,24.17,0.00,106.5,91.4,0.0,99.81,57.56,24.17,25.2,1391.3,1.151,1085.5,22.0,0,4.9,4.9,1.0
2026-02-03 22:39:42.762,6.10,6.29,83,11.587,24.14,0.00,107.2,91.4,0.0,99.81,57.56,24.14,25.2,1389.5,1.149,1085.5,22.0,0,5.0,5.0,1.0
2026-02-03 22:39:42.812,6.15,6.34,84,11.571,24.11,0.00,107.9,91.5,0.0,99.81,57.56,24.11,25.2,1387.7,1.148,1085.5,22.0,0,5.1,5.1,1.0
2026-02-03 22:39:42.861,6.20,6.39,84,11.556,24.07,0.00,108.6,91.5,0.0,99.81,57.56,24.07,25.2,1385.8,1.146,1085.5,22.0,0,5.2,5.2,1.0
2026-02-03 22:39:42.912,6.25,6.45,85,11.540,24.04,0.00,109.3,91.5,0.0,99.81,57.57,24.04,25.2,1384.0,1.145,1085.5,22.0,0,5.3,5.3,1.0
2026-02-03 22:39:42.962,6.30,6.50,86,11.525,24.01,0.00,110.0,91.6,0.0,99.80,57.57,24.01,25.2,1382.2,1.143,1085.4,22.0,0,5.3,5.3,1.0
2026-02-03 22:39:43.012,6.35,6.55,86,11.509,23.98,0.00,110.7,91.6,0.0,99.80,57.57,23.98,25.2,1380.3,1.142,1085.4,22.0,0,5.4,5.4,1.0
2026-02-03 22:39:43.061,6.40,6.60,87,11.494,23.95,0.00,111.4,91.6,0.0,99.80,57.57,23.95,25.2,1378.5,1.140,1085.4,22.0,0,5.5,5.5,1.0
2026-02-03 22:39:43.111,6.45,6.65,88,11.478,23.91,0.00,112.1,91.7,0.0,99.80,57.57,23.91,25.2,1376.7,1.139,1085.4,22.0,0,5.6,5.6,1.0
2026-02-03 22:39:43.162,6.50,6.71,88,11.463,23.88,0.00,112.8,91.7,0.0,99.80,57.57,23.88,25.2,1374.9,1.137,1085.4,22.0,0,5.7,5.7,1.0
2026-02-03 22:39:43.212,6.55,6.76,89,11.448,23.85,0.00,113.5,91.8,0.0,99.80,57.57,23.85,25.2,1373.1,1.136,1085.3,22.0,0,5.8,5.8,1.0
2026-02-03 22:39:43.262,6.60,6.81,90,11.432,23.82,0.00,114.2,91.8,0.0,99.79,57.57,23.82,25.2,1371.3,1.134,1085.3,22.0,0,5.9,5.9,1.0
2026-02-03 22:39:43.311,6.65,6.86,90,11.417,23.79,0.00,114.9,91.8,0.0,99.79,57.58,23.79,25.2,1369.5,1.133,1085.3,22.0,0,6.0,6.0,1.0
2026-02-03 22:39:43.361,6.70,6.91,91,11.402,23.75,0.00,115.5,91.9,0.0,99.79,57.58,23.75,25.2,1367.7,1.131,1085.3,22.0,0,6.1,6.1,1.0
2026-02-03 22:39:43.412,6.75,6.96,92,11.386,23.72,0.00,116.2,91.9,0.0,99.79,57.58,23.72,25.2,1365.9,1.130,1085.3,22.0,0,6.2,6.2,1.0
2026-02-03 22:39:43.462,6.80,7.02,93,11.371,23.69,0.00,116.9,91.9,0.0,99.79,57.58,23.69,25.2,1364.1,1.128,1085.2,22.0,0,6.3,6.3,1.0
2026-02-03 22:39:43.512,6.85,7.07,93,11.356,23.66,0.00,117.5,92.0,0.0,99.79,57.58,23.66,25.2,1362.3,1.127,1085.2,22.0,0,6.4,6.4,1.0
2026-02-03 22:39:43.562,6.90,7.12,94,11.341,23.63,0.00,118.2,92.0,0.0,99.79,57.58,23.63,25.2,1360.5,1.125,1085.2,22.0,0,6.5,6.5,1.0
2026-02-03 22:39:43.611,6.95,7.17,95,11.326,23.59,0.00,118.8,92.0,0.0,99.78,57.58,23.59,25.2,1358.7,1.124,1085.2,22.0,0,6.6,6.6,1.0
2026-02-03 22:39:43.662,7.00,7.22,95,11.310,23.56,0.00,119.5,92.1,0.0,99.78,57.59,23.56,25.2,1356.9,1.122,1085.2,22.0,0,6.7,6.7,1.0
2026-02-03 22:39:43.712,7.05,7.27,96,11.295,23.53,0.00,120.1,92.1,0.0,99.78,57.59,23.53,25.2,1355.1,1.121,1085.1,22.0,0,6.8,6.8,1.0
2026-02-03 22:39:43.762,7.10,7.32,97,11.280,23.50,0.00,120.8,92.1,0.0,99.78,57.59,23.50,25.2,1353.3,1.119,1085.1,22.0,0,6.9,6.9,1.0
